youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
cUlaH72TYQ8,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-12T12:13:19Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=cUlaH72TYQ8,1130,0,0,0
O_rwrH9BcQQ,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-12T08:02:59Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=O_rwrH9BcQQ,1108,0,0,0
2ZF08_NpHCk,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-10T00:13:37Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=2ZF08_NpHCk,973,0,0,0
w4NV4xaKZik,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-12T08:43:47Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=w4NV4xaKZik,1281,0,0,0
SNRNfZ3cThI,THE EFFECTS OF BILINGUALISM ON THE COGNITIVE AND LINGUISTIC DEVELOPMENT OF CHILDREN,Glór Uachtar Tíre,2021-07-22T12:06:14Z,Scoil Samhraidh Shéamuis Uí Néill 2021 The effects of bilingualism on the cognitive and linguistic development of children le ...,https://www.youtube.com/watch?v=SNRNfZ3cThI,3779,0,0,0
zhsBpMCickA,Kids Play Time | Police Vehicles | Emergency Vehicles | Cartoon Car For Children | Educational Video,Little Tritans - Kids Songs and Nursery Rhymes,2017-12-27T08:25:14Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Play Time. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=zhsBpMCickA,1021,0,0,0
wJCRzgAPwE4,"Kids Learn To Lie About Eating Sweets | The Secret Life of 4, 5 &amp; 6 Year Olds",Channel 4,2015-11-03T13:01:29Z,Your child's a liar? Great! Lying in young children is an important developmental milestone. The Secret Life scientists reveal the ...,https://www.youtube.com/watch?v=wJCRzgAPwE4,178,0,0,0
wFg4KU6_tog,Toronto Toddler Daycare Offers Early Cognitive &amp; Language Development Programs,UBC News World,2021-06-28T22:03:45Z,Test description.,https://www.youtube.com/watch?v=wFg4KU6_tog,80,0,0,0
eIUifQ0nbGM,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T12:06:55Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=eIUifQ0nbGM,1355,0,0,0
eYfmB80mjEo,E-lecture series 7: Piaget&#39;s Theory of Cognitive Development,Dr. Md. Nijairul Islam,2020-04-16T07:09:32Z,Published on 16.04.2020 by Dr. Md. Nijairul Islam Assistant Professor Gazole Mahavidyalaya Malda West Bengal.,https://www.youtube.com/watch?v=eYfmB80mjEo,1408,2,71.0,0
aUYqrQfT0uI,Baby Steps | 14 Months | Flash Cards | Cognitive Development - #2,Toddler Strides,2019-08-18T08:36:29Z,Age - 14 months The earlier video had the little one showing all five monuments on the flash cards as expected. Once she started ...,https://www.youtube.com/watch?v=aUYqrQfT0uI,33,0,0,0
X7gIk-shls0,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T08:46:54Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=X7gIk-shls0,1175,0,0,0
T_LgzBzNj48,Monster Island | Little Red Car Cartoons | Halloween Videos for Children by Kids Channel,Kids Channel - Cartoon Videos for Kids,2018-10-16T10:30:01Z,What is happening on the Monster Island and the little red car? Find out on Kids Channel! For more videos click here: ...,https://www.youtube.com/watch?v=T_LgzBzNj48,3762,0,0,0
tdtSDoELq-Y,Super Car Royce And The Baby&#39;s Day Out | Adventure Stories For Children | Short Stories,Super Car Royce - Superhero Cartoon Kids Videos,2020-12-11T10:34:58Z,"We have a nursery rhyme, song, video or game for every occasion here at Super Car Royce. With home to many cartoon 2D and ...",https://www.youtube.com/watch?v=tdtSDoELq-Y,916,0,0,0
x1fD8-WLv9k,The ABC Song with Cookies | Learn ABC Alphabet Song + More Nursery Rhymes &amp; Kids Songs - Super JoJo,Super JoJo - Nursery Rhymes & Kids Songs,2020-10-23T13:00:31Z,With yummy cookies to learn your ABCs! Super JoJo - Nursery Rhymes ...,https://www.youtube.com/watch?v=x1fD8-WLv9k,1644,0,0,0
oa9dC0jf5nQ,Who is the Boss ? Elsa and Anna toddlers,Come Play With Me,2020-01-11T19:48:39Z,Shop for Disney products: https://www.shopdisney.com/ Shop for Barbie / Mattel products: https://barbie.mattel.com/shop# Shop ...,https://www.youtube.com/watch?v=oa9dC0jf5nQ,1012,0,0,0
W-GSgCD0luI,1 to 30 Learn Number song Video For Kids and children,Little Tritans - Kids Songs and Nursery Rhymes,2019-07-19T09:45:22Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Play Time. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=W-GSgCD0luI,103,0,0,0
Iti7uWh4iww,Baby Steps | 14 Months | Flash Cards | Cognitive Development,Toddler Strides,2019-08-15T18:08:00Z,"Age - 14 months While the little one had been identifying fruits, vegetables etc for quite some time, I decided it was time to take her ...",https://www.youtube.com/watch?v=Iti7uWh4iww,31,0,0,0
f7AajGzH3xQ,Module 12: 12.4-12.7: Infant and Childhood Development,Mr. Snyder,2015-10-06T01:05:39Z,Module 12: 12.4-12.7: Infant and Childhood Development.,https://www.youtube.com/watch?v=f7AajGzH3xQ,1186,0,0,0
esPRsT-lmw8,"The most important lesson from 83,000 brain scans | Daniel Amen | TEDxOrangeCoast",TEDx Talks,2013-10-16T13:10:28Z,"Never miss a talk! SUBSCRIBE to the TEDx channel: http://bit.ly/1FAg8hB In the spirit of ideas worth spreading, TEDx is a program ...",https://www.youtube.com/watch?v=esPRsT-lmw8,877,9737,163.34,6791
tBjlfCf1nhI,Kids Rhymes | Cops vs Evil Vehicles|  EP #4 | Vehicle Video For Children,Nimboo Kids - Cartoon Videos for Children,2018-05-30T06:30:01Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=tBjlfCf1nhI,3616,0,0,0
98GWqvE0IEY,Dr  Michael Yogman Keynote: Understanding &amp; Addressing Pediatric Mental Health Challenges in 2022,Reach Out and Read of Greater New York,2022-04-11T18:26:08Z,Preventing Childhood Toxic Stress: Partnering With Families and Communities to Promote Relational Health: ...,https://www.youtube.com/watch?v=98GWqvE0IEY,2133,0,0,0
AMbMn__t_fg,Monster Truck Was Hunting | Little Red Car Videos For Children,Kids Channel - Cartoon Videos for Kids,2018-03-23T06:30:00Z,Hi Kids! Watch this Monster Truck Was Hunting for children by Kids Channel! We hope you enjoy watching this cartoon for ...,https://www.youtube.com/watch?v=AMbMn__t_fg,3623,0,0,0
fzbusEssOpE,Baby Steps | 15 Months | Sorting Toys | Fine Motor Skills | Cognitive Development,Toddler Strides,2019-09-19T18:19:57Z,Age - 15 Months The little one is obsessed with identifying colours these days - so much so that it even gets a tad bit embarrassing ...,https://www.youtube.com/watch?v=fzbusEssOpE,93,0,0,0
o1mVsKiS8yA,little red car | Halloween tree | scary car song for children,Kids Channel - Cartoon Videos for Kids,2016-09-10T13:30:01Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Channel. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=o1mVsKiS8yA,2425,0,0,0
OtngSHtz-cc,The Baby Human - Scale Error,David Martin,2009-05-28T02:27:27Z,"A clip from the Baby Human series on self-awareness and emotions. This is the Scale Error Study taken from the ""To Belong"" part ...",https://www.youtube.com/watch?v=OtngSHtz-cc,155,487,129.86,197
grjI-Ys7Jyw,Baby Steps | 15 Months | Jigsaw Puzzles | Cognitive Development,Toddler Strides,2019-09-07T07:18:52Z,"Age - 15 Months As the little one turned 15 month old, I got her a few new toys for the quarterly birthday! :) Well, one of them was a ...",https://www.youtube.com/watch?v=grjI-Ys7Jyw,77,0,0,0
DEiSuTgZG_A,Cognitive Development,Calisa Marlar-Hall,2019-09-03T03:46:59Z,Created using Powtoon -- Free sign up at http://www.powtoon.com/youtube/ -- Create animated videos and animated ...,https://www.youtube.com/watch?v=DEiSuTgZG_A,159,0,0,0
NNlItUQ1hqI,1 to 40 | Learn Number song Video For Kids and children,Little Tritans - Kids Songs and Nursery Rhymes,2019-07-29T08:22:35Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Play Time. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=NNlItUQ1hqI,122,0,0,0
3NbnZZYo2h0,Monster Truck Hunting Little Red Car | Videos For Children | Hungry Monster Truck,Little Red Car - Nursery Rhymes & Kids Songs,2018-08-03T08:25:29Z,"We have a nursery rhyme, song, video or game for every occasion here at Little Red Car - Nursery Rhymes & Songs for Kids.",https://www.youtube.com/watch?v=3NbnZZYo2h0,953,0,0,0
7YSou3uCaFU,"Small Potion, Gob And Friends And Stories for Children",Kids Tv Channel - Cartoon Videos for Kids,2022-04-08T09:03:04Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids TV Channel. With home to many cartoon 2D and ...",https://www.youtube.com/watch?v=7YSou3uCaFU,311,0,0,0
aFIpQLYMGXY,New study warns about impact of TikTok on adolescents l GMA,Good Morning America,2022-04-05T15:57:21Z,The National Institutes of Health explores why some kids get hooked on social video feeds and the effect they may have on brain ...,https://www.youtube.com/watch?v=aFIpQLYMGXY,269,39,96.77,11
EuUUrEKY2Xc,Old MacDonald Song - Baby Animals + More Nursery Rhymes &amp; Kids Songs   CoComelon JJ,Baby JoJo Kids Songs II,2022-04-12T10:45:08Z,Let's learn our vowels for kids with JJ and the baby animals on Old MacDonald's Farm! Learning for kids with CoComelon nursery ...,https://www.youtube.com/watch?v=EuUUrEKY2Xc,128,0,0,0
7iM98XLaxnk,"Space, Gob And Friends Stories for Children And Cartoon Videos",Kids Tv Channel - Cartoon Videos for Kids,2022-04-04T09:08:56Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids TV Channel. With home to many cartoon 2D and ...",https://www.youtube.com/watch?v=7iM98XLaxnk,200,0,0,0
f3LKcjo77Lk,Nordic Naturals - Children&#39;s DHA Healthy Cognitive Development and Immune Function 4 Fl Oz,Family Product Reviews,2019-09-03T00:02:59Z,CODDLE YOUR KIDDO: Made exclusively from our Gold Standard Arctic Cod Liver Oil strawberry-flavored Children's DHA is rich ...,https://www.youtube.com/watch?v=f3LKcjo77Lk,239,0,0,0
QSY2OscYNX8,"Phonics ABC Song, Learning Videos for Children by Kids Channel",Kids Channel - Cartoon Videos for Kids,2022-04-07T11:00:20Z,Hi Kids! Watch this Phonics ABC Song for children by Kids Channel! We hope you enjoy watching this cartoon for toddlers as ...,https://www.youtube.com/watch?v=QSY2OscYNX8,991,0,0,0
myb6PO8q7Ew,"The Thief Family, Road Rangers Car Cartoon Videos by Kids Channel",Kids Channel - Cartoon Videos for Kids,2022-03-24T10:36:15Z,Hi Kids! Watch this The Thief Family for children by Kids Channel! We hope you enjoy watching this cartoon for toddlers as much ...,https://www.youtube.com/watch?v=myb6PO8q7Ew,924,0,0,0
hH73g0Za7gs,Best Toys For Toddlers 2022 Under 200 | Best Toys For 3 Year Olds,Child Like Products,2022-04-10T08:58:59Z,Best Toys For Toddlers 2022 Under 200.A baby's developmental years are most crucial for them to build cognitive and ...,https://www.youtube.com/watch?v=hH73g0Za7gs,37,0,0,0
GTWjThtFjX8,Matching Activities|Toddler|Montessori|Improve Vocabulary.,IT'S A GOODNEWS,2022-04-05T12:43:28Z,HI AND WELCOME TO VERY FIRST MONTESSORI AT HOME HINDI SERIES FOR PARENTS. IN THIS VIDEO I AM SHOWING ...,https://www.youtube.com/watch?v=GTWjThtFjX8,1381,13,28.77,6
E-aM1T6s4KA,Qur&#39;anic Parenting: Lessons &amp; Stories in the Qur’an | Ustadha Hosai Mojaddidi (Part 2),Muslim Community Center - MCC East Bay,2022-04-10T22:49:40Z,Ustadha Hosai Mojaddidi gives spiritual insights about parenting from the lessons and stories in the Qur'an. – More Ustadha ...,https://www.youtube.com/watch?v=E-aM1T6s4KA,5943,1,114.0,0
l4gPkUo5nHs,"Clownjuring Road Rangers, Beware of Ghost + More Car Cartoon Videos",Kids Channel - Cartoon Videos for Kids,2022-02-28T11:00:23Z,Hi Kids! Watch this Clownjuring Road Rangers for children by Kids Channel! We hope you enjoy watching this cartoon for toddlers ...,https://www.youtube.com/watch?v=l4gPkUo5nHs,1125,0,0,0
nzr4LwwkvLo,CME on Neurodevelopmental Pediatrics,IAP Tamilnadu State Chapter,2022-04-03T14:29:45Z,,https://www.youtube.com/watch?v=nzr4LwwkvLo,12245,1,51.0,0
ctMDcnNQzxI,Johny Johny Yes Papa + My boo boo hurts song - Nursery Rhymes &amp; Kids Songs Paws And Tails,Baby JoJo Kids Songs,2022-04-11T12:00:13Z,Johny Johny Yes Papa + My boo boo hurts song - Nursery Rhymes & Kids Songs Paws And Tails Subscribe to Baby JoJo Kids ...,https://www.youtube.com/watch?v=ctMDcnNQzxI,89,0,0,0
5EAzshYBRo8,"Nuts for Coco, Om Nom Cartoon Videos and Stories for Kids",Kids Channel - Cartoon Videos for Kids,2022-04-05T11:00:03Z,Hi Kids! Watch this Nuts for Coco for children by Kids Channel! We hope you enjoy watching this cartoon for toddlers as much as ...,https://www.youtube.com/watch?v=5EAzshYBRo8,177,0,0,0
pn0V3IYsu0w,"Uppar Pankha Chalta Hai, Chuhiya Rani And More Nursery Rhymes in Hindi",Nimboo Kids - Cartoon Videos for Children,2022-04-05T09:15:12Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=pn0V3IYsu0w,2530,0,0,0
VJubZbjRUSA,Signals everywhere Car Songs for Children by Little red car,Little Red Car - Nursery Rhymes & Kids Songs,2022-04-12T11:42:32Z,"We have a nursery rhyme, song, video or game for every occasion here at Little Red Car - Nursery Rhymes & Songs for Kids.",https://www.youtube.com/watch?v=VJubZbjRUSA,99,0,0,0
SqXF7cHPx6c,"I Love My Lego, Zeek And Friends Car Cartoon Videos by Kids Tv Channel",Kids Tv Channel - Cartoon Videos for Kids,2022-04-06T07:17:21Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids TV Channel. With home to many cartoon 2D and ...",https://www.youtube.com/watch?v=SqXF7cHPx6c,949,0,0,0
edWgrc3pnBA,"Do Choohay They, Bandar Mama + More Nursery rhymes in Hindi",Nimboo Kids - Cartoon Videos for Children,2022-04-06T11:30:14Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=edWgrc3pnBA,3277,0,0,0
F3OYVPUPmrs,Mass General Answering the Call: Pandemic to Endemic,Mass General Giving,2022-04-07T18:31:44Z,Mass General Answering the Call: Pandemic to Endemic features Drs. George Alba and Paul Biddinger. The session focused on ...,https://www.youtube.com/watch?v=F3OYVPUPmrs,2711,0,0,0
IoDdp4G8dYs,2022 Navigating Kindergarten Zoom Series: Before and After Care and Community Partners,Durham Catholic District School Board,2022-04-06T19:20:14Z,"On Tuesday, April 5, 2022, families were invited to join us for Navigating Kindergarten, a live virtual parent/guardian series to ...",https://www.youtube.com/watch?v=IoDdp4G8dYs,3704,0,0,0
fSq577w1a6M,Five Little Monkeys + More Amazing Cartoon Stories for Kids By Schoolies,Schoolies - Nursery Rhymes & Kids Video Songs,2022-04-12T10:30:12Z,"Nursery rhymes and kid's songs accelerate phonetic awareness improving children's word comprehension, reading and writing ...",https://www.youtube.com/watch?v=fSq577w1a6M,1488,0,0,0
e3jwrW57fVE,Learn Shapes With Ben The Train + More Learning Videos for Kids,Ben The Train - Kids Songs & Nursery Rhymes,2022-04-07T10:30:11Z,"Our animated videos for kids have been created to make learning fun, impart family values & encourage healthy habits while ...",https://www.youtube.com/watch?v=e3jwrW57fVE,2325,0,0,0
dt5dMfEqBuc,Baby Einstein Musical Mix ‘N Roll 4 in 1 Activity Walker,Babydash DotComDotMy,2022-04-04T03:01:51Z,Remix playtime with a musical activity center that encourages self-expression. The Musical Mix 'N Roll™ 4-in-1 Activity Walker ...,https://www.youtube.com/watch?v=dt5dMfEqBuc,29,0,0,0
fVujr6JaeVg,Watch: TODAY All Day - April 10,TODAY,2022-04-11T02:34:36Z,"Watch TODAY Show favorites, celebrity interviews, show exclusives, food, recipes, lifestyle tips and more on TODAY All Day, ...",https://www.youtube.com/watch?v=fVujr6JaeVg,22810,7,174.71,0
KE23CeY2VK4,How Narcissism Develops in Childhood-Spoiled Brat Syndrome,Narcissism & Cognitive Dissonance ,2022-04-10T23:16:46Z,Narcissism & Cognitive Dissonance This video specifically talks about one aspect of how narcissism develops in childhood.,https://www.youtube.com/watch?v=KE23CeY2VK4,1344,0,0,0
mEafbH2Cbzg,"Sleepwalking Light, Gob And Friends Cartoon Videos by Kids Tv Channel",Kids Tv Channel - Cartoon Videos for Kids,2022-04-11T09:08:36Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids TV Channel. With home to many cartoon 2D and ...",https://www.youtube.com/watch?v=mEafbH2Cbzg,258,0,0,0
xueyXbav4LE,"A Bowl Of Water A Little Food, Pepee Cartoon Videos + More Stories",Kids Channel - Cartoon Videos for Kids,2022-04-08T11:00:38Z,Hi Kids! Watch this A Bowl Of Water A Little Food for children by Kids Channel! We hope you enjoy watching this cartoon for ...,https://www.youtube.com/watch?v=xueyXbav4LE,1876,0,0,0
wP2IehiHLlk,"Chuhiya Rani,  Chanda Mama + Many More Nursery Rhymes in Hindi",Nimboo Kids - Cartoon Videos for Children,2022-04-08T11:19:40Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=wP2IehiHLlk,758,0,0,0
wX9GLb1g0wY,Daddy Finger Funny Stories - Mummy Finger Family Song - Super JoJo Nursery Rhymes &amp; Kids Songs #3,Baby JoJo Kids Songs XX,2022-04-11T20:32:02Z,Daddy Finger Funny Stories - Mummy Finger Family Song - Super JoJo Nursery Rhymes & Kids Songs #3 Lyrics : Five Finger ...,https://www.youtube.com/watch?v=wX9GLb1g0wY,72,0,0,0
AF5En8iEPGw,Five Little Ducks + More Nursery Rhymes For Kids @Kids Channel Nursery Rhymes and Baby Songs,Kids Channel Nursery Rhymes and Baby Songs,2022-04-11T11:26:31Z,We've taken the most popular baby songs from our treasure trove of nursery rhymes and put them in a compilation for several ...,https://www.youtube.com/watch?v=AF5En8iEPGw,2839,0,0,0
VfrWqnjMvU4,STANROCK&#39;S STAGES OF DEVELOPMENT AND DEVELOPMENTAL TASKS,Ivy Niebres,2022-04-09T08:42:25Z,"BSED ENGLISH 1A Members: Abut, Danica Barrantes, Shanice Cruz, Princess Edosor, Sheechan Forbes, Kayelene Mae Malite, ...",https://www.youtube.com/watch?v=VfrWqnjMvU4,817,0,0,0
kS6UYvzrThs,"Chuk Chuk Rail Gadi, Kalu Madari + More Hindi Nursery Rhymes Collection",Nimboo Kids - Cartoon Videos for Children,2022-04-12T11:07:37Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=kS6UYvzrThs,1398,0,0,0
-m0hEGZny9M,"Meri Gudiya, Chuk Chuk Rail Chali + More Hindi Nursery Rhymes Collection",Nimboo Kids - Cartoon Videos for Children,2022-04-11T12:16:25Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=-m0hEGZny9M,1379,0,0,0
fCl3UUDX3rU,Week 12 : Lecture 59,IIT Bombay July 2018,2022-04-11T07:27:07Z,Lecture 59 : Importance of the 1st 1000 days of life.,https://www.youtube.com/watch?v=fCl3UUDX3rU,946,0,0,0
m_wc_-dmxyk,Stoic Philosophy and Practice: The Basics | The Virtue of Wisdom | Gregory Sadler,Gregory B. Sadler,2022-04-10T18:17:24Z,Support my work here - https://www.patreon.com/sadler or Buy Me A Coffee - https://www.buymeacoffee.com/A4quYdWoM ...,https://www.youtube.com/watch?v=m_wc_-dmxyk,4083,8,168.25,13
EnOf1lZbTwI,2 26 Modern Economics for a Sustainable and Inclusive Planet,International Humanistic Management Association,2022-04-09T22:44:47Z,,https://www.youtube.com/watch?v=EnOf1lZbTwI,4304,0,0,0
8Svtq35L_t0,Lesbian Psychologies III. Family 10) Coming Out to Mom by Sherry Zitter,GNC Centric,2022-04-09T03:43:21Z,"NEXT STREAM HERE https://youtu.be/tS2jmyeHJQE This is the book, published 1987: ...",https://www.youtube.com/watch?v=8Svtq35L_t0,3270,0,0,0
lAR4SUUJFOk,Cargo Ship Transportation Vehicle &amp; Cartoon Videos For Kids,Childrens Car Garage,2022-04-11T11:29:44Z,"We have a nursery rhyme, song, video or game for every occasion here at Children's Car Garage. With home to many cartoon 2D ...",https://www.youtube.com/watch?v=lAR4SUUJFOk,1054,0,0,0
JaMdzKMd5RI,Navigating Challenges Part 2 - High Achievers,Klein ISD Assessment & Accountability,2022-04-11T20:51:02Z,,https://www.youtube.com/watch?v=JaMdzKMd5RI,1658,0,0,0
pNGYh-M6Fik,Eating gags Cartoon Videos for Kids by Mad Beans,Mad Beans,2022-04-12T11:54:30Z,We've taken the most popular baby songs from our treasure trove of nursery rhymes and put them in a compilation for several ...,https://www.youtube.com/watch?v=pNGYh-M6Fik,82,0,0,0
OZKkC_G93LE,Examining the Psychedelic Renaissance Season 1 (Episode 10: Duncan Trussell) | MAPS Canada Webinar,MAPS Canada,2022-04-06T17:54:24Z,Bio: Duncan Trussell is a stand up comedian and the co creator of the animated series Midnight Gospel on Netflix. He is also the ...,https://www.youtube.com/watch?v=OZKkC_G93LE,5599,1,80.0,0
46Omweldrjo,Module 4 Chapters 9 &amp; 10,HBU Online Course Development,2022-04-09T21:48:16Z,PSYC 6301.,https://www.youtube.com/watch?v=46Omweldrjo,646,0,0,0
zuoZWMFsJ1k,NCLEX RN BULLETS QUICK REVIEW SHORT,i passed nclex,2022-04-08T23:57:03Z,NCLEX RN BULLETS QUICK REVIEW SHORT DISCLAIMER: This reviewers are being compiled for general information. We do ...,https://www.youtube.com/watch?v=zuoZWMFsJ1k,2770,0,0,0
_aiNu6lCjNU,The Relationship Between How Does Learning Happen? and the Assessment for Quality Improvement,thecityoftoronto,2022-04-07T13:29:49Z,"In this training module, we will review two important resources that are central to the work of early learning professionals and child ...",https://www.youtube.com/watch?v=_aiNu6lCjNU,1787,0,0,0
ncc2mKtMx80,Cognitive development activities for 9-12 month old,Mom's LAP Vlogs,2018-10-05T19:36:50Z,3 low-cost activities using same material to boost cognitive development in infancy. Do's and Don'ts: Let the child do the activity on ...,https://www.youtube.com/watch?v=ncc2mKtMx80,178,0,0,0
INMhz0YcbNc,M.Sc Nursing Entrance Exam Previous Year Question with Detailed Explanation~Past Year Q&amp;A#mscnursing,Your Nurseverse,2022-04-04T23:19:48Z,"Hi Everyone, I'm D.C.   [[ B.Sc. Nurse (RN & RM) .+. Clinical Instructor & Nursing Tutor .+. M.Sc Nurse (pediatric nursing / child ...",https://www.youtube.com/watch?v=INMhz0YcbNc,2431,32,57.16,9
QfC1lTkgYxg,Toddler 1 to 2 yr || My baby indoor activities #cognitivedevelopment #linguistic-development,Tibetan Mother&Designer,2022-03-17T00:56:59Z,,https://www.youtube.com/watch?v=QfC1lTkgYxg,1144,0,0,0
YnpAwqTqpYc,Sorting Cotton Balls By Colors | Cognitive &amp; Motor Skills Development | Toddler Activity,Toddler at Home,2021-05-19T18:32:04Z,Sorting Cotton Balls By Colors * Sorting cotton balls according to their colors promotes organizational and sorting skills which ...,https://www.youtube.com/watch?v=YnpAwqTqpYc,148,0,0,0
rPfkM6t0YtU,TODDLER COGNITIVE SKILL OWLET BOOK,Educating AMY,2021-01-22T06:03:17Z,,https://www.youtube.com/watch?v=rPfkM6t0YtU,58,0,0,0
Km5SCaaWQJA,Books For Kids - Reading Improves Children&#39;s Imagination and Cognitive Development,Jodie Jakura,2014-11-17T09:40:41Z,Official Website - http://www.ChildrenLearnToRead.com - Provides tips and techniques parents and teachers can use to teach ...,https://www.youtube.com/watch?v=Km5SCaaWQJA,142,0,0,0
t6kmJ0AqwAI,puzzles for kids Cognitive brain development  resources toddlers/Games and toys for toddlers,TeenyTinySteps,2018-08-11T15:34:12Z,These are the games and toys not available in local market. I have spent pretty lot of time finding them. Hope the video is useful.,https://www.youtube.com/watch?v=t6kmJ0AqwAI,859,0,0,0
Y9OpUmrVHSA,Children’s Cognitive Activities and Affordance Milieu,K Tungnung™®,2020-01-31T01:45:20Z,The work of education is divided between the teacher and the environment.” ~ Maria Montessori Education is about drawing out of ...,https://www.youtube.com/watch?v=Y9OpUmrVHSA,451,0,0,0
wYEBWc0Jvug,Learn Colors with Ben The Train + More Learning Videos for Toddlers,Ben The Train - Kids Songs & Nursery Rhymes,2022-04-04T11:00:40Z,"Our animated videos for kids have been created to make learning fun, impart family values & encourage healthy habits while ...",https://www.youtube.com/watch?v=wYEBWc0Jvug,1204,0,0,0
-J4_4b1vPl0,Animals Finger Family | Nursery Rhymes For Children,Kids Baby Club - children songs and nursery rhymes,2015-06-25T12:50:56Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Baby Club. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=-J4_4b1vPl0,78,0,0,0
iMBz5OTkUDM,Ship Good vs Evil + More Car Cartoon Videos for Children,Kids Rhymes Good VS Evil - Kids Cartoon Videos,2022-04-08T11:49:08Z,"We have a nursery rhyme, song, video or game for every occasion here at Kids Rhymes Good Vs Evil. With home to many cartoon ...",https://www.youtube.com/watch?v=iMBz5OTkUDM,3650,0,0,0
PoMkrREtDMc,Day Out In Amusement Park | Garden Videos for Children | Kindergarten Rhymes for Babies | Bong Dong,Bong Dong - Police Monster Trucks To The Rescue,2022-01-14T10:17:19Z,"We have a nursery rhyme, song, video or game for every occasion here at Bong dong. With home to many cartoon 2D and 3D ...",https://www.youtube.com/watch?v=PoMkrREtDMc,1348,0,0,0
jQcGQTydr0M,You Can&#39;t Run It&#39;s Halloween Night Songs for Kids by Schoolies,Schoolies - Nursery Rhymes & Kids Video Songs,2022-04-04T10:48:55Z,"Nursery rhymes and kid's songs accelerate phonetic awareness improving children's word comprehension, reading and writing ...",https://www.youtube.com/watch?v=jQcGQTydr0M,185,0,0,0
W-oox3j3-Ms,Monster Truck Garage + More Car Cartoon Videos by Kids Channel,Kids Channel - Cartoon Videos for Kids,2022-04-11T11:00:26Z,Hi Kids! Watch this Monster Truck Garage for children by Kids Channel! We hope you enjoy watching this cartoon for toddlers as ...,https://www.youtube.com/watch?v=W-oox3j3-Ms,925,0,0,0
y5udVBZ93vE,Learning Shapes Learning Colors for Kids &amp; Todlers Match Shapes Trucks &amp; Colors Educational Game,FunZone,2022-03-25T07:24:02Z,"Play & Learn! Educational, simple puzzles for 2, 3, 4 year old toddlers. Kids love to play, but they also love to explore, discover ...",https://www.youtube.com/watch?v=y5udVBZ93vE,775,0,0,0
