youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
AdIM7eAVPtU,Four-Month-Old Baby - What to Expect,What To Expect,2020-05-12T10:00:06Z,"Bye bye, baby blob stage. Welcome to month four, the beginning of what most seasoned parents would describe as the golden ...",https://www.youtube.com/watch?v=AdIM7eAVPtU,233,90,124.94,130
D9OOXCu5XMg,The Reflection in Me HD,FableVision,2017-06-16T14:12:56Z,"A heartwarming family film sharing themes of love, acceptance, and having a positive self-image. -- You are perfectly perfect just ...",https://www.youtube.com/watch?v=D9OOXCu5XMg,222,0,0,0
ndDpjT0_IM0,How Your Brain Works? - The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2018-08-31T12:30:03Z,"Hey Kids, we all know Brain is a very important organ in our body. But, do you know how it works? Dr. Binocs is here to explain ...",https://www.youtube.com/watch?v=ndDpjT0_IM0,289,0,0,0
E14Rq7e0jos,"Hitting, Biting &amp; Tantrums, Oh My! Tips on Responding to Toddler Behaviors",Child Care Answers,2020-11-23T17:32:08Z,"Many toddlers resort to a physical act to express big feelings. When they get frustrated, angry, or even overly excited, they don't ...",https://www.youtube.com/watch?v=E14Rq7e0jos,3053,0,0,0
JGRUKdiUrfU,The Lion and the Mouse - Children&#39;s Puppet Show,San Marcos Public Library,2020-06-03T15:01:55Z,We're so excited to share our very first online puppet show with you!,https://www.youtube.com/watch?v=JGRUKdiUrfU,343,0,0,0
v0O_cIiWvwc,Early Childhood Education/Development in Child/ In Urdu/Hindi,Fabiha Jamil,2020-09-19T10:38:46Z,"Concept of Learning in Early childhood and Introduction to 4 main developments including Physical development, Cognitive ...",https://www.youtube.com/watch?v=v0O_cIiWvwc,794,33,73.61,14
WSFLs4V47aE,Emotions Song | Schoolies Cartoons For Children | Nursery Rhymes by Kids Channel,Kids Channel - Cartoon Videos for Kids,2019-01-30T06:33:36Z,For more schoolies rhymes and cartoons: https://bit.ly/2CQC23Q Hi Kids! Watch this Emotions Song for children by Kids Channel!,https://www.youtube.com/watch?v=WSFLs4V47aE,3696,0,0,0
JoF_d5sgGgc,Brain Break ♫ Exercise Song for Kids ♫ Fitness Songs Kids ♫ Move with Me ♫ The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,2018-04-06T19:11:29Z,"A fun brain break: Popular kids brain breaks, action, dance and exercise song for children, “Move with Me”. #1 Best kids songs for ...",https://www.youtube.com/watch?v=JoF_d5sgGgc,232,0,0,0
4ePe6AAyua0,Social Emotional Development,Jozelyn Ortiz,2018-10-05T05:05:39Z,Animated Video created using Animaker - https://www.animaker.com Social Emotional Development.,https://www.youtube.com/watch?v=4ePe6AAyua0,115,0,0,0
sBs_t4KbDTA,Toddlers School/Toddlers Intl Pre School,schoolsamling,2018-03-24T01:25:02Z,ABOUT SCHOOL Toddlers School was established in 2012 aiming for an overall development of children through the Montessori ...,https://www.youtube.com/watch?v=sBs_t4KbDTA,148,0,0,0
YOv5jDFtvsI,Babies | Love | FULL EPISODE | Netflix,Netflix,2020-04-17T13:00:00Z,"From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their ...",https://www.youtube.com/watch?v=YOv5jDFtvsI,2870,334,115.39,572
bIuXj7e2SaE,TODDLER AND MOM LIFE Q&amp;A | Answering ALL of Your Questions!,HealthNut Nutrition,2022-04-06T19:00:10Z,In today's video I answer ALL of your questions about navigating life with a toddler! From big feelings to parenting style I use ...,https://www.youtube.com/watch?v=bIuXj7e2SaE,2280,192,98.06,35
VnNONCGtpKU,Developmental Red Flags to Watch For at 6 Months Old (Must-know for every parent),Emma Hubbard,2022-04-06T10:30:09Z,At 6 months of age there are a set of 'Developmental red flags' that health professionals look for to help identify potential ...,https://www.youtube.com/watch?v=VnNONCGtpKU,379,36,247.33,41
KMdKMBgVd_I,Toddler Classes in the Bellevue College Parent Education Program,Bellevue College Parent Education,2020-03-24T00:42:31Z,"At Bellevue College Parent Education classes, parents and children learn and play together! Toddlers (age 13 - 36 months) ...",https://www.youtube.com/watch?v=KMdKMBgVd_I,359,0,0,0
rP4aKPQ8OJU,Developmental Guidelines &amp; Checklists,EC Theory 2 Practice Professional Development,2020-01-09T19:20:08Z,The guidelines discussed in this video can be found at ...,https://www.youtube.com/watch?v=rP4aKPQ8OJU,468,0,0,0
QeVh3NVfa0k,5 Calming Yoga Poses For Kids ✨  | Cosmic Kids,Cosmic Kids Yoga,2021-03-23T14:00:47Z,"Stretch out and wind down with our collection of calming yoga poses! Cat-cow, pigeon, tree, dog and whale pose make a ...",https://www.youtube.com/watch?v=QeVh3NVfa0k,455,0,0,0
NBHXWKo08QI,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-07T00:11:22Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=NBHXWKo08QI,1129,0,0,0
VB8gMGHY7SE,How to teach preschoolers and toddlers about feelings and emotions?| Fun feelings and emotions games,The Brown Bear Book Club,2021-02-18T11:59:40Z,"In this video, I discuss fun ways that any teacher, parent, or caregiver can use to help children identify their feelings/emotions.",https://www.youtube.com/watch?v=VB8gMGHY7SE,258,1,126,0
SaSM8xyZoMM,Emotional development / unit 2 / childhood and growing up / 1st year b. Ed / start to study,start to study,2021-04-24T05:15:21Z,starttostudy#bedimportantnotes B. Ed important notes playlist ...,https://www.youtube.com/watch?v=SaSM8xyZoMM,814,3,72,2
koD6ePirTik,Sesame Street: Two Hours of Elmo&#39;s World Compilation,Sesame Street,2020-12-23T14:00:30Z,"What is Elmo learning about today? Join Elmo in two hours of fun as he wonders and learns about new things like songs, homes, ...",https://www.youtube.com/watch?v=koD6ePirTik,7255,0,0,0
vBdtb883nbA,10 Ways to Support Children’s Emotional Well-Being During COVID-19,Child Trends,2020-11-17T15:59:25Z,Child Trends mental health expert Jessica Dym Bartlett discusses 10 ways for parents and caregivers to support children's ...,https://www.youtube.com/watch?v=vBdtb883nbA,168,1,686,0
sBFbQ70AJjs,The Feelings Book,TFC: The Feelings Channel,2020-07-08T21:26:41Z,Read Aloud: The Feelings Book by Todd Parr.,https://www.youtube.com/watch?v=sBFbQ70AJjs,247,0,0,0
M6KX2oWejoI,The Autistic Experience Across the Lifespan: Considerations for Improved Clinical Practice,WPS Western Psychological Services,2022-04-08T16:09:34Z,"In this webinar, Ann K. Rogers, PhD, NCSP examines the mental health challenges faced by autistic individuals during various ...",https://www.youtube.com/watch?v=M6KX2oWejoI,4727,1,152,0
MSs0Y8qOalI,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-09T20:08:39Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=MSs0Y8qOalI,1428,0,0,0
yuFW8cfDcy8,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-12T00:03:29Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=yuFW8cfDcy8,1020,0,0,0
cUlaH72TYQ8,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-12T12:13:19Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=cUlaH72TYQ8,1130,0,0,0
VxVryFUcuvE,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T20:10:34Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=VxVryFUcuvE,1083,0,0,0
rJesRchmFEw,Toddler Bag Packing Essentials (Sleepover at Grandma&#39;s House!),Stephanie Hajal,2022-04-08T21:30:30Z,"Are you getting ready for your toddler's first sleepover at grandma's house? In this video, I'm showing everything we're packing in ...",https://www.youtube.com/watch?v=rJesRchmFEw,493,7,157.29,6
O_rwrH9BcQQ,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-12T08:02:59Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=O_rwrH9BcQQ,1108,0,0,0
2ZF08_NpHCk,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-10T00:13:37Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=2ZF08_NpHCk,973,0,0,0
w4NV4xaKZik,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-12T08:43:47Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=w4NV4xaKZik,1281,0,0,0
eIUifQ0nbGM,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T12:06:55Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=eIUifQ0nbGM,1355,0,0,0
X7gIk-shls0,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T08:46:54Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=X7gIk-shls0,1175,0,0,0
98GWqvE0IEY,Dr  Michael Yogman Keynote: Understanding &amp; Addressing Pediatric Mental Health Challenges in 2022,Reach Out and Read of Greater New York,2022-04-11T18:26:08Z,Preventing Childhood Toxic Stress: Partnering With Families and Communities to Promote Relational Health: ...,https://www.youtube.com/watch?v=98GWqvE0IEY,2133,0,0,0
nzr4LwwkvLo,CME on Neurodevelopmental Pediatrics,IAP Tamilnadu State Chapter,2022-04-03T14:29:45Z,,https://www.youtube.com/watch?v=nzr4LwwkvLo,12245,1,51,0
A73lajlO0Kg,&quot;Heartbreaking&quot;: Ukrainian Mother Writes Family Details On Toddler&#39;s Back,NDTV,2022-04-05T11:42:51Z,Ukrainian families who fear they will be killed by the advancing Russian forces have begun writing family details on the bodies of ...,https://www.youtube.com/watch?v=A73lajlO0Kg,148,4,80.5,0
S7J8Uc-3TKk,DAY IN THE LIFE OF A MOM OF NEWBORN AND TODDLER | GROCERY HAUL | AMAZON HAUL,Life is So Sincere,2022-04-05T19:00:06Z,MomVlogs #GroceryHaul #AmazonHaul DAY IN THE LIFE OF A MOM OF NEWBORN AND TODDLER | GROCERY HAUL ...,https://www.youtube.com/watch?v=S7J8Uc-3TKk,2262,5,158,4
_BbF5PcQQzQ,All About Your Children (Future or Current) 🐣💕 Pick a Card(s)! Tarot Reading ❤️,Kino Tarot,2022-04-10T11:00:02Z,"Thanks for stopping by! I'm KINO ♈️☀️♊️  ♉️  I hope you enjoy your reading ❤️ ⚡️NEW SONG ""SPARKS"" OUT NOW: ...",https://www.youtube.com/watch?v=_BbF5PcQQzQ,11521,325,186.66,30
E-aM1T6s4KA,Qur&#39;anic Parenting: Lessons &amp; Stories in the Qur’an | Ustadha Hosai Mojaddidi (Part 2),Muslim Community Center - MCC East Bay,2022-04-10T22:49:40Z,Ustadha Hosai Mojaddidi gives spiritual insights about parenting from the lessons and stories in the Qur'an. – More Ustadha ...,https://www.youtube.com/watch?v=E-aM1T6s4KA,5943,1,114,0
rsdl2F_tuCk,Teal Swan - The Practice Of Putting Yourself Back Together Again @Healing Trauma Summit,Good Mind,2022-04-11T16:00:14Z,Teal Swan's mission is the transformation of human suffering to an empowered and authentic life. She is the creator of the popular ...,https://www.youtube.com/watch?v=rsdl2F_tuCk,3275,3,55,0
CzurgHbsbjI,Womack Maternity Fair Spring 2022,Womack AMC,2022-04-09T14:00:14Z,,https://www.youtube.com/watch?v=CzurgHbsbjI,3214,0,0,0
6HcYjxjr1As,How to be a good mother - 9 Parenting Tips,Mindseye Courses,2022-03-30T11:33:51Z,"Being a mom is one of the toughest jobs there is. While it may come with a lot of joy and happiness, it also takes a lot patience and ...",https://www.youtube.com/watch?v=6HcYjxjr1As,1215,5,57.6,4
yGHS2194WmI,Psyche pathology and Well being 7- Recursive relevance realization and attachment.,John Vervaeke,2022-04-08T21:00:10Z,Garri takes all deeper into attachment theory and builds a bridge to attachment theory while Gregg continues the integration with ...,https://www.youtube.com/watch?v=yGHS2194WmI,4930,19,160.53,2
4AKrtL9wBmU,Deep Sleep Music 24/7 | 528Hz Miracle Healing Frequency | Sleep Meditation Music | Sleeping Deeply,Healing Sleep Tones,2020-12-31T22:14:34Z,Deep Sleep Music 528Hz - Miracle Healing Frequency - Sleep Meditation Music - Sleeping Deeply with the 396Hz Solfeggio ...,https://www.youtube.com/watch?v=4AKrtL9wBmU,0,0,0,0
FoGH8--lQso,House Early Childhood Finance and Policy Committee 4/6/22,MNHouseInfo,2022-04-06T15:02:38Z,Informational only hearing. 02:06 - HF4735 (Pinto) Omnibus early childhood supplemental finance and policy bill. -Public ...,https://www.youtube.com/watch?v=FoGH8--lQso,2681,0,0,0
IoDdp4G8dYs,2022 Navigating Kindergarten Zoom Series: Before and After Care and Community Partners,Durham Catholic District School Board,2022-04-06T19:20:14Z,"On Tuesday, April 5, 2022, families were invited to join us for Navigating Kindergarten, a live virtual parent/guardian series to ...",https://www.youtube.com/watch?v=IoDdp4G8dYs,3704,0,0,0
0WwoE_lbRag,Blaire White Is Harassing Trans Kids? | Zinnia Jones,Nightmare Neal Speaks,2022-04-07T07:43:32Z,Channel Membership https://www.youtube.com/channel/UCKdAQaC_kFmCNo-P5MU7pAA/join Support The Channel ...,https://www.youtube.com/watch?v=0WwoE_lbRag,3744,43,262.7,17
TQe_TfdRaUw,Building Confidence in ENGLISH with a Diversity and Inclusion Consultant | Gina Gomez,Accent's Way English with Hadar,2022-04-05T14:00:19Z,What does it take to feel safe and supported in your workplace or when immigrating to a new country? What is the right way to ...,https://www.youtube.com/watch?v=TQe_TfdRaUw,2084,25,263.44,19
Br2AY-qkO7k,BREAKING POINT -WHEN LIFE REQUIRES A SHIFT -Part 1,Kim Jacobs,2022-04-08T04:15:39Z,"Tune into the Kim Jacobs Show on Monday April 7th at 11AM EST, to hear from Visionary Author, Paulette Harper, and ...",https://www.youtube.com/watch?v=Br2AY-qkO7k,4090,1,101,0
tGxjUtK2RKA,ParentingTeenagers Talking with Experts KavitaYadav JiNaLivingPositively ParentingCoach Psychologist,Kavita Yadav JiNa,2022-04-07T09:48:31Z,As parents we all want our children to grow up fast so that we can relive our own teenage years with them. But does it happen?,https://www.youtube.com/watch?v=tGxjUtK2RKA,1457,3,61,3
0wsibPYhQyk,"April 2022 Eggs &amp; Issues: Wildlife, Traffic, and the Impacts and Potentials on the Gallatin Canyon",Big Sky Chamber,2022-04-08T01:11:02Z,"On April 6, 2022 the Big Sky Chamber hosted the Center for Large Landscape Conservation Gallatin River Task Force U.S. Forest ...",https://www.youtube.com/watch?v=0wsibPYhQyk,14012,3,91,0
dYibF2fgEEQ,VLOG | Adult Acne + THEE Dancing Toddler + New Crumbl Cookie Flavors Review + Finding My Purpose,Kae Danae,2022-04-07T14:00:27Z,Hey friends! Welcome back to another vlog. Me & Moo of course went to Carowinds per usuallll lol but she was feeling it today as ...,https://www.youtube.com/watch?v=dYibF2fgEEQ,1790,11,111.45,6
Mc6e2CBXOG4,2 years old may memoreverse na,Asgpul,2022-04-10T07:42:00Z,2 years old weight 2 years old dog in human years 2 years old height 2 years old birthday theme 2 years old shoe size 2 years old ...,https://www.youtube.com/watch?v=Mc6e2CBXOG4,60,0,0,0
0WDTQnzRm1M,Psychiatry Grand Rounds-Moderessi Lecture 4-6-2022,UMPsychiatry,2022-04-11T17:00:14Z,UMB Department of Psychiatry Grand Rounds.,https://www.youtube.com/watch?v=0WDTQnzRm1M,5146,0,0,0
SEaPlmab4K4,THIS VIDEO WILL GUESS YOUR NAME,ARK Invest,2021-06-30T23:25:12Z,THIS VIDEO WILL GUESS YOUR NAME. In this video we take a look at some mind reading tricks where I will read your mind.,https://www.youtube.com/watch?v=SEaPlmab4K4,484,9830,17.26,141
r3RRi16J6Pg,"Masterclass: NLP for Thriving Families, with Kay Cooke",OptimiStra English,2022-04-08T08:03:17Z,"In this exceptional Masterclass, Kay Cooke, NLP Master Trainer for Richard Bandler and member of the team of assistants for his ...",https://www.youtube.com/watch?v=r3RRi16J6Pg,6831,0,0,0
P-MO54u2f2E,I Believe You | 3D Full EPISODES | Episode 41| Kids videos for kids | Shimajiro,Shimajiro Channel,2022-04-08T13:00:22Z,Subscribe for more Shimajiro - https://www.youtube.com/channel/UC5flffL48dcmWolzXrPJA_A ​ Welcome to Shimajiro's official ...,https://www.youtube.com/watch?v=P-MO54u2f2E,470,0,0,0
pjlgBfiIGIc,Travel Song | Babiloo Nursery Rhymes &amp; Kids Songs,Babiloo - Nursery Rhymes,2022-04-08T11:15:03Z,Travel Song | Babiloo Nursery Rhymes & Kids Songs It's always fun to travel but sometimes we miss the ones we love. Find out ...,https://www.youtube.com/watch?v=pjlgBfiIGIc,143,0,0,0
aNtNMYXCL_o,"Ep25: Ray Dalio on Economic Cycles, Career Advice, Crypto &amp; ESG",S&P Global Ratings,2022-04-06T17:26:07Z,"Ray Dalio, Co-Chairman and Co-CIO of Bridgewater Associates and Martina Cheung, President at S&P Global Ratings joined Joe ...",https://www.youtube.com/watch?v=aNtNMYXCL_o,3871,4,152.25,4
fCl3UUDX3rU,Week 12 : Lecture 59,IIT Bombay July 2018,2022-04-11T07:27:07Z,Lecture 59 : Importance of the 1st 1000 days of life.,https://www.youtube.com/watch?v=fCl3UUDX3rU,946,0,0,0
8Svtq35L_t0,Lesbian Psychologies III. Family 10) Coming Out to Mom by Sherry Zitter,GNC Centric,2022-04-09T03:43:21Z,"NEXT STREAM HERE https://youtu.be/tS2jmyeHJQE This is the book, published 1987: ...",https://www.youtube.com/watch?v=8Svtq35L_t0,3270,0,0,0
58MurDT8Flg,Let&#39;s Konnect 4.4.22: &quot;AUTISM (REVISITED)&quot;,Lets Konnect,2022-04-07T23:52:47Z,"It's A Wrap... Show was about ""AUTISM"" . Grab your , so we can all take some notes because we gave out some gems and ...",https://www.youtube.com/watch?v=58MurDT8Flg,7995,0,0,0
khF5R-qqun4,"CNA Practice Test 2022 - Questions, Answer with Explanation",Top Nurse,2022-04-03T22:40:01Z,Are you looking for a CNA practice test that covers the material in detail? Look no further than our comprehensive CNA practice ...,https://www.youtube.com/watch?v=khF5R-qqun4,3275,0,0,0
EnOf1lZbTwI,2 26 Modern Economics for a Sustainable and Inclusive Planet,International Humanistic Management Association,2022-04-09T22:44:47Z,,https://www.youtube.com/watch?v=EnOf1lZbTwI,4304,0,0,0
h_yQoOqQIwo,How to Forgive Yourself? | How to FORGIVE Series | John Giftah Podcast,John Giftah,2022-04-05T15:06:39Z,How to Forgive Yourself? | How to FORGIVE Series | John Giftah Podcast In this segment of the discussion between Evangelist ...,https://www.youtube.com/watch?v=h_yQoOqQIwo,598,0,0,0
7IFg1RJZcKw,What is Gentle Parenting? A Therapist&#39;s Thoughts on the TikTok Phenomenon,Mickey Atkins,2022-04-09T17:00:03Z,We're talking about gentle parenting today because my TikTok foryou page won't leave me alone about it and y'all have asked me ...,https://www.youtube.com/watch?v=7IFg1RJZcKw,1962,186,563.41,142
4ZTjwwj5jKY,"What Can Go Wrong, Will Go WRONG! + a Day at the FARM!",Austin & Jess Vlogs,2022-04-05T14:00:04Z,"Today was so much fun! We had a wonderful morning where Paige slept in way too late and missed church! But after that, we ...",https://www.youtube.com/watch?v=4ZTjwwj5jKY,987,71,112.24,4
XN4dWGFffAw,Baby Sleep Music &amp; Lullaby for Babies To Go to Sleep | Kids Songs &amp; Nursery Rhymes,Ya - Alisa,2022-04-04T14:00:13Z,songs #songsforkids #nurseryrhymes #Lullaby #LullabyForBabies #BabySleepMusic Music has a positive effect on babies and ...,https://www.youtube.com/watch?v=XN4dWGFffAw,445,0,0,0
lGx5pMX8b38,Special Needs and SYNGAP1 Questions and Answers - Q&amp;A #2 with Kelli &amp; Kyle - Disability Q&amp;A,Kelli & Kyle,2022-04-09T14:06:34Z,The first 1000 people to use the link or my code kellikyle will get a 1 month free trial of Skillshare: https://skl.sh/kellikyle04221 We ...,https://www.youtube.com/watch?v=lGx5pMX8b38,1238,24,272.25,15
zJFqvyyuxbM,#Humpty Dumpty Nursery Rhyme &amp; kids songs - Learn From Your Mistakes!,Kids Education,2022-03-23T10:22:41Z,"Welcome to Kids Education that offers relatable, educational and entertaining animated videos, curated by experts in childhood ...",https://www.youtube.com/watch?v=zJFqvyyuxbM,68,0,0,0
HkkC4xsq2DU,Hahnenann day with Joshis MAP 2022,Joshis' Homoeopathic Care,2022-04-10T16:30:37Z,"Change your mindset with the simplicity of the MAP, Sunday 10 April 2022 The MAP system in Homoeopathy is helping friends ...",https://www.youtube.com/watch?v=HkkC4xsq2DU,4941,4,155,0
ERot4hvPvYo,"Selling Sunset Mary Fitzgerald On Chrishell &amp; Jason, Christine Quinn Drama, Romain, Heather, &amp; More",Us Weekly,2022-04-10T15:00:11Z,"Selling Sunset Mary Fitzgerald On Chrishell & Jason, Christine Quinn Drama, Romain, Heather, & More ...",https://www.youtube.com/watch?v=ERot4hvPvYo,1148,3,43,0
H5UpdmPGCT0,The Life &amp; Crimes Of Fred &amp; Rose West,Seeking Answers,2022-04-05T18:00:05Z,NEW EPISODES EVERY TUESDAY AT 7PM GMT! http://www.facebook.com/seekinganswers ...,https://www.youtube.com/watch?v=H5UpdmPGCT0,3521,22,157.05,9
_fLJ5u4vhGc,Am I Pregnant + Addressing My Fiance Going Back To Work,Sunkissed Mama,2022-04-09T00:00:12Z,,https://www.youtube.com/watch?v=_fLJ5u4vhGc,1255,62,169.39,6
WWeP-g90nHM,Inner Healing Ministries:,Inner Healing Ministries Live,2022-04-07T12:29:38Z,Donate or Tithe via our website at www.ihm-cleveland.org.,https://www.youtube.com/watch?v=WWeP-g90nHM,3713,0,0,0
iO0XvrmFQYo,"Home Even Longer! - February 25, 26, 27, &amp; 28, 2022 - MeetTheWengers Daily Vlog",MeetTheWengers,2022-04-05T10:42:33Z,Check out yesterday's vlog! https://www.youtube.com/watch?v=2zVg-gU1VCo Linnea's birth!,https://www.youtube.com/watch?v=iO0XvrmFQYo,722,2,63,0
KTlE3q8asj8,Why Anderson Cooper &amp; Son Wyatt &#39;Make Fun&#39; Of Baby Sebastian,Access,2022-04-07T22:27:40Z,Anderson Cooper is sharing his unconventional parenting tactic for helping his son Wyatt adjust to life as a big brother!,https://www.youtube.com/watch?v=KTlE3q8asj8,186,12,131.33,4
2SQie0LS1wo,Summer Wells - Continued Discussions of Who&#39;s telling the TRUTH???,BULLHORN BETTY,2022-04-07T12:51:19Z,"I've covered the Gabby Petito/Brian Laundrie case, the Kylen Schulte/Crystal Turner case, the Kathleen Moore/Collin Knapp Case ...",https://www.youtube.com/watch?v=2SQie0LS1wo,6094,28,128.21,2
OtY50JXgfhU,Our Baby Still Isn&#39;t Crawling...,The CAN Family,2022-04-06T03:47:26Z,Our Baby Still Isn't Crawling... We are starting to be a little concerned that our 1 year old baby boy Neo still doesn't crawl or walk.,https://www.youtube.com/watch?v=OtY50JXgfhU,727,559,137,72
tUMv5k9ApG4,"Fauci&#39;s Finances, and Growing Immigration Crisis, w/ the Ruthless Podcast Hosts &amp; Adam Andrzejewski",Megyn Kelly,2022-04-04T21:34:12Z,"The hosts of the Ruthless Podcast progrum are back - Comfortably Smug, Josh Holmes and Michael Duncan - join Megyn Kelly, ...",https://www.youtube.com/watch?v=tUMv5k9ApG4,5658,228,182.8,49
xTBWx0kDrjE,Dear Tik Tok: ADHD is NOT Cute,Spoctor,2022-04-02T21:00:30Z,Hello everybody today we are going to discuss a phenomenon that is very close to me that is blowing up on social media lately.,https://www.youtube.com/watch?v=xTBWx0kDrjE,1360,1392,419.95,684
9--e1Jw76Aw,The BEST HololiveEN Moments From March! [Compilation] | HololiveEN Clips,Kami Clips [HololiveEN Clips] - 神クリップ,2022-04-04T00:30:01Z,"In this video, you'll see the best HololiveEN moments from the month of March (2022)! I've got Elden Ring highlights, Bae's ...",https://www.youtube.com/watch?v=9--e1Jw76Aw,2716,8,34.62,0
AZdXGd5viT4,He CHEATED because I did not Satisfy him...It BROKE Me,Nelo Okeke,2022-04-05T18:00:54Z,Sotonye 's video - https://youtu.be/FJd8zuC-GmA @Sotonye 's channel - https://www.youtube.com/user/SotySpecial/videos My IG ...,https://www.youtube.com/watch?v=AZdXGd5viT4,1493,76,96.99,7
cUgW1359ZFo,WATCH LIVE: CBC Vancouver News for Apr. 4 — Premier Horgan catches COVID,CBC Vancouver,2022-04-05T02:05:53Z,Watch CBC Vancouver News with host Dan Burritt for the latest on the most important news stories happening across B.C. He's ...,https://www.youtube.com/watch?v=cUgW1359ZFo,3921,9,74.56,0
0s_Rq3nptzM,Very Small Yachts with Bobby Berk,Dear Chelsea,2022-04-07T11:57:35Z,"ChelseaHandler Chelsea is joined by Queer Eye's Bobby Berk to talk about leaving his religious background behind, accidentally ...",https://www.youtube.com/watch?v=0s_Rq3nptzM,5193,4,176,1
WNjkFK8vNWg,Developer of Multiverse/Infiniverse/Burnout Paradise Chris Cummings EXCLUSIVE,Recovering Addict,2022-04-05T20:00:10Z,Multiverse - a Multiverse of Metaverses Future Tech Labs is proud to announce the launch of Multiverse 2.0: Multiverse - Making ...,https://www.youtube.com/watch?v=WNjkFK8vNWg,2139,16,133.81,5
2VD2R9IXJXM,Conversation on Conscious Parenting with Scott Harris,Dr. Shefali,2022-04-09T13:11:04Z,Get your ticket here: https://www.eventbrite.com.au/o/flourish-amp-co-events-28758406479#events with Scott Harris ...,https://www.youtube.com/watch?v=2VD2R9IXJXM,3526,3,133.33,0
Xqx3kohpEcw,"KIDS GRIEF Q&amp;A WITH ANDREA WARNICK - APRIL 5, 2022",Canadian Virtual Hospice,2022-04-10T20:09:14Z,"In our April 2022 webinar, children's grief expert Andrea Warnick answered your questions.",https://www.youtube.com/watch?v=Xqx3kohpEcw,3570,0,0,0
,,,,,,,117436,33437.11,80192
,,,,,,,,56,
